MFC,,D,Z,Init20,hmm184,-CORETEST,,0,0,192,192,71.1,58.23,5229,436,1689,947,7354
MFC,,D,Z,Init20,hmm204,-CORETEST,,0,0,192,192,71.59,58.81,5265,422,1667,940,7354
MFC,,D,Z,Z,hmm24,-CORETEST,,0,0,192,192,65.71,48.31,4832,442,2080,1279,7354
MFC,,D,Z,Z,hmm44,-CORETEST,,0,0,192,192,68.91,52.53,5068,413,1873,1205,7354
MFC,,D,Z,Z,hmm64,-CORETEST,,0,0,192,192,70.51,55.32,5185,393,1776,1117,7354
MFC,,D,Z,Z,hmm84,-CORETEST,,0,0,192,192,71.46,56.11,5255,384,1715,1129,7354
MFC,,D,Z,Z,hmm104,-CORETEST,,0,0,192,192,71.97,56.61,5293,369,1692,1130,7354
MFC,,D,Z,Z,hmm124,-CORETEST,,0,0,192,192,72.57,57.18,5337,358,1659,1132,7354
MFC,,D,Z,Z,hmm144,-CORETEST,,0,0,192,192,72.55,57.22,5335,368,1651,1127,7354
MFC,,D,Z,Z,hmm164,-CORETEST,,0,0,192,192,72.91,57.76,5362,348,1644,1114,7354
MFC,,D,Z,Z,hmm184,-CORETEST,,0,0,192,192,73.97,59.82,5440,320,1594,1041,7354
MFC,,D,Z,Z,hmm204,-CORETEST,,0,0,192,192,74.07,59.51,5447,338,1569,1071,7354
MFC,,D,Z,Z,hmm24,-CORETEST,,0,0,192,192,66.62,49.37,4899,458,1997,1268,7354
MFC,,D,Z,Z,hmm44,-CORETEST,,0,0,192,192,69.17,53.52,5087,412,1855,1151,7354
MFC,,D,Z,Z,hmm64,-CORETEST,,0,0,192,192,70.53,55.48,5187,384,1783,1107,7354
MFC,,D,Z,Z,hmm84,-CORETEST,,0,0,192,192,72.03,57.26,5297,381,1676,1086,7354
MFC,,D,Z,Z,hmm104,-CORETEST,,0,0,192,192,72.49,57.27,5331,382,1641,1119,7354
MFC,,D,Z,Z,hmm124,-CORETEST,,0,0,192,192,72.76,58.16,5351,373,1630,1074,7354
MFC,,D,Z,Z,hmm144,-CORETEST,,0,0,192,192,73.42,59.12,5399,370,1585,1051,7354
MFC,,D,Z,Z,hmm164,-CORETEST,,0,0,192,192,73.82,59.46,5429,353,1572,1056,7354
MFC,,D,Z,Z,hmm184,-CORETEST,,0,0,192,192,74.2,60.25,5457,337,1560,1026,7354
MFC,,D,Z,Z,hmm204,-CORETEST,,0,0,192,192,74.44,60.29,5474,340,1540,1040,7354
MFC,,D,Z,Flatstart20,hmm24,-CORETEST,,0,0,192,192,63.07,48.68,4638,600,2116,1058,7354
MFC,,D,Z,Flatstart20,hmm44,-CORETEST,,0,0,192,192,66.25,52.15,4872,545,1937,1037,7354
MFC,,D,Z,Flatstart20,hmm64,-CORETEST,,0,0,192,192,68.21,53.71,5016,535,1803,1066,7354
MFC,,D,Z,Flatstart20,hmm84,-CORETEST,,0,0,192,192,69.24,54.83,5092,519,1743,1060,7354
MFC,,D,Z,Flatstart20,hmm104,-CORETEST,,0,0,192,192,69.87,55.97,5138,476,1740,1022,7354
MFC,,D,Z,Flatstart20,hmm124,-CORETEST,,0,0,192,192,70.42,56.51,5179,451,1724,1023,7354
MFC,,D,Z,Flatstart20,hmm144,-CORETEST,,0,0,192,192,70.91,57.03,5215,441,1698,1021,7354
MFC,,D,Z,Flatstart20,hmm164,-CORETEST,,0,0,192,192,71.01,57.19,5222,438,1694,1016,7354
MFC,,D,Z,Flatstart20,hmm184,-CORETEST,,0,0,192,192,71.5,58,5258,422,1674,993,7354
MFC,,D,Z,Flatstart20,hmm204,-CORETEST,,0,0,192,192,71.82,58.19,5282,418,1654,1003,7354
MFC,,,Z,Flatstart20,hmm24,-CORETEST,,0,0,192,192,57.71,39.43,4244,635,2475,1344,7354
MFC,,,Z,Flatstart20,hmm44,-CORETEST,,0,0,192,192,58.99,40.67,4338,577,2439,1347,7354
MFC,,,Z,Flatstart20,hmm64,-CORETEST,,0,0,192,192,59.97,41.41,4410,600,2344,1365,7354
