MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,4,INSWORD,0,-CORETEST,0,0,192,192,71.35,67.69,5247,701,1406,269,7354
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,4,INSWORD,-4,-CORETEST,0,0,192,192,69.73,67.07,5128,858,1368,196,7354
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,4,INSWORD,-8,-CORETEST,0,0,192,192,68.37,66.32,5028,1009,1317,151,7354
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,5,INSWORD,0,-CORETEST,0,0,192,192,71.21,68.06,5237,735,1382,232,7354
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,5,INSWORD,-4,-CORETEST,0,0,192,192,69.57,67.2,5116,893,1345,174,7354
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,5,INSWORD,-8,-CORETEST,0,0,192,192,67.98,66.1,4999,1045,1310,138,7354
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,6,INSWORD,0,-CORETEST,0,0,192,192,70.34,67.54,5173,782,1399,206,7354
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,6,INSWORD,-4,-CORETEST,0,0,192,192,69.01,66.93,5075,932,1347,153,7354
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,6,INSWORD,-8,-CORETEST,0,0,192,192,67.36,65.72,4954,1088,1312,121,7354
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,7,INSWORD,0,-CORETEST,0,0,192,192,69.81,67.2,5134,836,1384,192,7354
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,7,INSWORD,-4,-CORETEST,0,0,192,192,68.34,66.34,5026,981,1347,147,7354
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,7,INSWORD,-8,-CORETEST,0,0,192,192,66.78,65.22,4911,1126,1317,115,7354
